FileName,Header_COMMENT,Header_CREATION_DATE,Header_ORIGINATOR,Header_MESSAGE_FOR,Header_MESSAGE_ID,Metadata_TCA,Metadata_MISS_DISTANCE,Metadata_RELATIVE_SPEED,Metadata_relativeStateVector_RELATIVE_POSITION_R,Metadata_relativeStateVector_RELATIVE_POSITION_T,Metadata_relativeStateVector_RELATIVE_POSITION_N,Metadata_relativeStateVector_RELATIVE_VELOCITY_R,Metadata_relativeStateVector_RELATIVE_VELOCITY_T,Metadata_relativeStateVector_RELATIVE_VELOCITY_N,Metadata_START_SCREEN_PERIOD,Metadata_STOP_SCREEN_PERIOD,Metadata_SCREEN_VOLUME_FRAME,Metadata_SCREEN_VOLUME_SHAPE,Metadata_SCREEN_VOLUME_X,Metadata_SCREEN_VOLUME_Y,Metadata_SCREEN_VOLUME_Z,Metadata_SCREEN_ENTRY_TIME,Metadata_SCREEN_EXIT_TIME,Object1_OBJECT,Object1_OBJECT_DESIGNATOR,Object1_CATALOG_NAME,Object1_OBJECT_NAME,Object1_INTERNATIONAL_DESIGNATOR,Object1_OBJECT_TYPE,Object1_EPHEMERIS_NAME,Object1_COVARIANCE_METHOD,Object1_MANEUVERABLE,Object1_REF_FRAME,Object2_OBJECT,Object2_OBJECT_DESIGNATOR,Object2_CATALOG_NAME,Object2_OBJECT_NAME,Object2_INTERNATIONAL_DESIGNATOR,Object2_OBJECT_TYPE,Object2_EPHEMERIS_NAME,Object2_COVARIANCE_METHOD,Object2_MANEUVERABLE,Object2_REF_FRAME,Object2_GRAVITY_MODEL,Object2_ATMOSPHERIC_MODEL,Object2_N_BODY_PERTURBATIONS,Object2_SOLAR_RAD_PRESSURE,Object2_EARTH_TIDES,Covariance_CR_R,Covariance_CT_R,Covariance_CT_T,Covariance_CN_R,Covariance_CN_T,Covariance_CN_N,Covariance_CRDOT_R,Covariance_CRDOT_T,Covariance_CRDOT_N,Covariance_CRDOT_RDOT,Covariance_CTDOT_R,Covariance_CTDOT_T,Covariance_CTDOT_N,Covariance_CTDOT_RDOT,Covariance_CTDOT_TDOT,Covariance_CNDOT_R,Covariance_CNDOT_T,Covariance_CNDOT_N,Covariance_CNDOT_RDOT,Covariance_CNDOT_TDOT,Covariance_CNDOT_NDOT,Covariance_CDRG_R,Covariance_CDRG_T,Covariance_CDRG_N,Covariance_CDRG_RDOT,Covariance_CDRG_TDOT,Covariance_CDRG_NDOT,Covariance_CDRG_DRG,Covariance_CSRP_R,Covariance_CSRP_T,Covariance_CSRP_N,Covariance_CSRP_RDOT,Covariance_CSRP_TDOT,Covariance_CSRP_NDOT,Covariance_CSRP_DRG,Covariance_CSRP_SRP,Metadata_COLLISION_PROBABILITY,Metadata_COLLISION_PROBABILITY_METHOD,Object1_OPERATOR_CONTACT_POSITION,Object1_OPERATOR_ORGANIZATION,Object1_OPERATOR_PHONE,Object1_OPERATOR_EMAIL,Object1_GRAVITY_MODEL,Object1_ATMOSPHERIC_MODEL,Object1_N_BODY_PERTURBATIONS,Object1_SOLAR_RAD_PRESSURE,Object1_EARTH_TIDES,Object1_INTRACK_THRUST,Object2_OPERATOR_CONTACT_POSITION,Object2_OPERATOR_ORGANIZATION,Object2_OPERATOR_PHONE,Object2_OPERATOR_EMAIL,Object2_INTRACK_THRUST,Norm_MissDistance,Norm_CreationDate,Reliability_Score,Risk_Level
CSPOC_14.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-24 02:55:10.000,CSpOC,SAT_1,000000001E_conj_000020923_2023336183715_328025442183,2023-12-02T18:37:15.009,3823.413606974793,725.3051013194379,440.4,3771.2,450.1,-0.8,-85.9,720.2,,,,,0.0,0.0,0.0,,,OBJECT1,1,SATCAT,SAT_1,2024-001A,PAYLOAD,00001_SAT_1-7-WEST-A_3271100_oper_SDC_Unclassified.txt,CALCULATED,,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,PAYLOAD,NONE,CALCULATED,,ITRF,EGM-96: 8D 8O,NONE,"MOON,SUN",YES,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"https://www.space-track.org/expandedspacedata/query/class/organization/object/~~00001/orderby/ORG_NAME,INFO_ID/format/html/emptyresult/show/",SAT_1,"https://www.space-track.org/expandedspacedata/query/class/organization/object/~~00001/orderby/ORG_NAME,INFO_ID/format/html/emptyresult/show/","https://www.space-track.org/expandedspacedata/query/class/organization/object/~~00001/orderby/ORG_NAME,INFO_ID/format/html/emptyresult/show/",CUSTOM: 0D 0O,JBH09,NONE,NO,NO,NO,"https://www.space-track.org/expandedspacedata/query/class/organization/object/~~20923/orderby/ORG_NAME,INFO_ID/format/html/emptyresult/show/",- Whitelist-Show public CDMs,"https://www.space-track.org/expandedspacedata/query/class/organization/object/~~20923/orderby/ORG_NAME,INFO_ID/format/html/emptyresult/show/","https://www.space-track.org/expandedspacedata/query/class/organization/object/~~20923/orderby/ORG_NAME,INFO_ID/format/html/emptyresult/show/",NO,0.2813260543319993,0.0,0.11253042173279973,WARNING
CAESAR_TRJ_1.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-24 04:32:15.493,CAESAR,SAT_1,TRJ18785769,2023-12-02T18:37:14.939,3827.732234300821,725.2689615534887,440.4682248768708,3775.523952573105,450.48938270078656,-0.5101181838448404,-85.89226798226547,720.1647899426749,2023-11-24T00:09:00.000,2023-12-08T00:09:00.000,RTN,BOX,24000.0,436800.0,36000.0,2023-12-02T18:36:15.009,2023-12-02T18:38:15.008,OBJECT1,1,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231123T150500_S20231123T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,NONE,CALCULATED,NO,ITRF,EIGEN GL04S: 8D 8O,NONE,"MOON,SUN",YES,NO,1320.750791238833,-1.0941164640954072e-11,258044.64115302992,-2.842170943040401e-14,1.1368683772161605e-13,51719.4564974454,-1.441616194908929e-16,-18.804173788278188,-3.469446951953614e-18,0.0013702937223566,0.0962454686076289,-3.6407712769366166e-17,-5.827586677109586e-19,1.0531709118582324e-19,7.013579161904965e-06,0.0,0.0,0.0,9.297588573680468e-23,5.715348188496089e-23,-3.356550365276811e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.28281764395424375,0.01225909977202866,0.11557887753610323,WARNING
CAESAR_TRJ_2.xml,EVENT_ID:CA-24001A-90094A-202312021836,2023-11-24 16:13:07.366,CAESAR,SAT_1,TRJ18787847,2023-12-02T18:37:14.939,3826.591398333997,725.2689615966264,440.4683283866197,3774.367144729948,450.4908858957476,-0.5101205651767134,-85.89226803126454,720.1647899785875,2023-11-24T00:09:00.000,2023-12-08T00:09:00.000,RTN,BOX,24000.0,436800.0,36000.0,2023-12-02T18:36:15.009,2023-12-02T18:38:15.008,OBJECT1,1,SATCAT,SAT_1,2024-001A,UNKNOWN,2024-001A_SAT_1_OPER_20231124T150500_S20231124T150000_E20231227T120000.jspoc,CALCULATED,YES,ITRF,OBJECT2,20923,SATCAT,GORIZONT 21,1990-094A,UNKNOWN,NONE,CALCULATED,NO,ITRF,EIGEN GL04S: 8D 8O,NONE,"MOON,SUN",YES,NO,1317.6899999999964,-1.2226941681348079e-11,227528.49953635095,-3.552713678800501e-15,3.5527136788005016e-14,45330.00584959629,1.5878191638027048e-15,-16.580408056334804,0.0,0.001208243942516,0.0960224232844348,7.188724286466414e-16,7.318364664277155e-19,-7.602256976382089e-20,6.997325450914229e-06,7.415623844713898e-25,-2.2012576818522944e-24,-1.6940643020520425e-21,1.0893332047534813e-22,6.676162724644575e-24,-1.2689161560807911e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.28242361618561873,0.10075257263478521,0.13311996100120455,WARNING
